voltage,current,power,pf,z
224.3,1.081,161.3,0.67,207.5
224.3,1.081,161.3,0.67,207.5
224.2,1.087,161.8,0.66,206.3
224.2,1.087,161.8,0.66,206.3
224.1,1.08,161,0.67,207.5
224.1,1.08,161,0.67,207.5
224.1,1.079,160.9,0.67,207.7
224.1,1.079,160.9,0.67,207.7
224.1,1.086,161.7,0.66,206.4
224.1,1.086,161.7,0.66,206.4
224.2,1.08,161.2,0.67,207.6
224.2,1.08,161.2,0.67,207.6
224.2,1.08,161.1,0.67,207.6
224.2,1.08,161.1,0.67,207.6
224.1,1.087,161.7,0.66,206.2
224.1,1.087,161.7,0.66,206.2
224.1,1.08,160.8,0.66,207.5
224.1,1.08,160.8,0.66,207.5
224.1,1.08,160.8,0.66,207.5
224.1,1.08,161.1,0.67,207.5
224.1,1.086,161.6,0.66,206.4
224.1,1.086,161.6,0.66,206.4
224.3,1.081,161.4,0.67,207.5
224.3,1.081,161.4,0.67,207.5
224.3,1.083,161.7,0.67,207.1
224.3,1.083,161.7,0.67,207.1
224.3,1.083,161.7,0.67,207.1
224.4,1.088,162.1,0.66,206.3
224.4,1.088,162.1,0.66,206.3
224.4,1.084,161.8,0.67,207.0
224.4,1.084,161.8,0.67,207.0
224.3,1.085,161.9,0.67,206.7
224.3,1.086,161.8,0.66,206.5
224.3,1.086,161.8,0.66,206.5
224.3,1.086,161.8,0.66,206.5
224.3,1.082,161.6,0.67,207.3
224.3,1.082,161.6,0.67,207.3
224.3,1.085,162,0.67,206.7
224.3,1.085,162,0.67,206.7
224.4,1.086,162.1,0.67,206.6
224.4,1.086,162.1,0.67,206.6
224.3,1.083,161.7,0.67,207.1
224.3,1.083,161.7,0.67,207.1
224.3,1.086,162.2,0.67,206.5
224.3,1.086,162.2,0.67,206.5
224.3,1.083,161.6,0.67,207.1
224.3,1.083,161.6,0.67,207.1
224.4,1.083,161.8,0.67,207.2
224.4,1.083,161.8,0.67,207.2
224.4,1.087,162.1,0.66,206.4
224.4,1.087,162.1,0.66,206.4
224.4,1.084,161.8,0.67,207.0
224.4,1.084,161.8,0.67,207.0
224.4,1.082,161.7,0.67,207.4
224.4,1.082,161.7,0.67,207.4
224.3,1.087,162.1,0.66,206.3
224.3,1.087,162.1,0.66,206.3
224.3,1.082,161.6,0.67,207.3
224.3,1.082,161.6,0.67,207.3
224.4,1.082,161.8,0.67,207.4
224.4,1.082,161.8,0.67,207.4
